Order ID,Merchant ID,Restaurant Name,City,Tier,Cuisine,Dish Name,Base Time,Acoustic dB,POS Tickets,Chaos Index,Manual FOR Mins,Actual Food Ready Mins,Rider Arrival Mins,Rider Depart Mins,Actual Rider Wait Mins,Trust Score,Order Completion Time,Adjusted KPT Signal,Food Delay Mins,Total Delay,ETA Currently,Delay,Order Status,Old Error,New Error
ORDER_1930,MCH_018,Classic Biryani Palace,Jaipur,Tier 2,South Indian,Idli Vada Set,5,68.7,7,1.52,2,7.6,6.9,7.6,0.7,0.63,18.6,4.07,2.6,3.3,22,-3.4,Early,5.6,3.53
ORDER_1931,MCH_106,Royal Dosa Express,Pune,Tier 3,South Indian,Idli Vada Set,5,60.1,0,1,2,5,8,8,0,0.6,22,4.4,0,0,23,-1,Early,3,0.6
ORDER_1932,MCH_271,Grand Chaat Lounge,Hyderabad,Tier 2,Beverages,Cold Coffee,4,63.2,3,1.21,2,4.8,8.5,8.5,0,0.57,20.5,4.8,0.8,0.8,23,-2.5,Early,2.8,0
ORDER_1933,MCH_167,The Grill Corner,Bhilwara,Tier 3,Fast Food,Zinger Burger & Fries,10,57.9,0,0.96,5.7,9.6,11.7,11.7,0,0.6,22.7,8.1,-0.4,-0.4,21,1.7,On Time,3.9,1.5
ORDER_1934,MCH_013,Golden Dosa Express,Jaipur,Tier 3,North Indian,Paneer Butter Masala & Naan,15,57.2,0,0.94,7.8,14.1,15.4,15.4,0,0.49,29.4,11.68,-0.9,-0.9,28,1.4,On Time,6.3,2.42
ORDER_1935,MCH_032,Golden Dhaba Point,Delhi,Tier 3,South Indian,Idli Vada Set,5,60,0,1,3.5,5,9.6,9.6,0,0.59,21.6,6,0,0,24,-2.4,Early,1.5,1
ORDER_1936,MCH_040,Desi Wok Corner,Hyderabad,Tier 2,North Indian,Paneer Butter Masala & Naan,15,67.2,3,1.29,12.5,19.4,19.9,19.9,0,0.51,29.9,16.13,4.4,4.4,32,-2.1,Early,6.9,3.27
ORDER_1937,MCH_148,Golden Bake Story,Ahmedabad,Tier 1,Fast Food,Zinger Burger & Fries,10,86,16,2.32,17.9,23.2,23.8,23.8,0,0.61,33.8,20.2,13.2,13.2,26,7.8,Delayed,5.3,3
ORDER_1938,MCH_218,Shree Tandoor Darbar,Kolkata,Tier 3,Fast Food,Zinger Burger & Fries,10,55.4,0,0.91,6.2,9.1,10.8,10.8,0,0.69,22.8,7.63,-0.9,-0.9,30,-7.2,Early,2.9,1.47
ORDER_1939,MCH_219,Classic Kitchen Darbar,Mumbai,Tier 3,Fast Food,Peri Peri Pizza,14,62.6,0,1.05,9.5,14.7,15.2,15.2,0,0.62,27.2,11.67,0.7,0.7,30,-2.8,Early,5.2,3.03
ORDER_1940,MCH_082,Royal Wok House,Ahmedabad,Tier 3,Biryani,Chicken Dum Biryani,18,61.9,0,1.04,10.2,18.7,13.6,18.7,5.1,0.43,29.7,15.04,0.7,5.8,28,1.7,On Time,8.5,3.66
ORDER_1941,MCH_208,Urban Grill Point,Delhi,Tier 3,Chinese,Hakka Noodles,10,62.7,0,1.05,10.2,10.5,14.4,14.4,0,0.72,26.4,11.38,0.5,0.5,22,4.4,On Time,0.3,0.88
ORDER_1942,MCH_201,The Tandoor Corner,Chennai,Tier 2,South Indian,Masala Dosa,8,70.8,5,1.47,7,11.8,13.8,13.8,0,0.55,26.8,10.06,3.8,3.8,28,-1.2,Early,4.8,1.74
ORDER_1943,MCH_038,Bombay Chaat Palace,Kolkata,Tier 1,Chinese,Hakka Noodles,10,86.3,19,2.48,16.6,24.8,22.9,24.8,1.9,0.45,34.8,21.11,14.8,16.7,22,12.8,Delayed,8.2,3.69
ORDER_1944,MCH_211,Spicy Grill Darbar,Delhi,Tier 2,Beverages,Cold Coffee,4,63.6,3,1.22,2,4.9,5.8,5.8,0,0.75,20.8,2.95,0.9,0.9,24,-3.2,Early,2.9,1.95
ORDER_1945,MCH_249,Golden Dosa Story,Hyderabad,Tier 2,South Indian,Masala Dosa,8,68.4,2,1.27,5.1,10.2,10.3,10.3,0,0.65,20.3,6.92,2.2,2.2,19,1.3,On Time,5.1,3.28
ORDER_1946,MCH_227,Classic Chaat Point,Delhi,Tier 3,Fast Food,Zinger Burger & Fries,10,65.2,0,1.1,9.2,11,12.9,12.9,0,0.75,23.9,10.12,1,1,23,0.9,On Time,1.8,0.88
ORDER_1947,MCH_048,Royal Tandoor Express,Hyderabad,Tier 1,Desserts,Choco Lava Cake,6,95,24,2.9,12.8,17.4,20.1,20.1,0,0.51,33.1,16.38,11.4,11.4,25,8.1,Delayed,4.6,1.02
ORDER_1948,MCH_018,Classic Biryani Palace,Jaipur,Tier 2,Chinese,Hakka Noodles,10,78.3,11,1.92,14.7,19.2,18.2,19.2,1,0.7,34.2,16.05,9.2,10.2,24,10.2,Delayed,4.5,3.15
ORDER_1949,MCH_295,Royal Dhaba Point,Bengaluru,Tier 2,North Indian,Dal Makhani Combo,12,72.6,7,1.6,16.4,19.2,22.7,22.7,0,0.58,34.7,19.05,7.2,7.2,32,2.7,On Time,2.8,0.15
ORDER_1950,MCH_196,The Bake Point,Jaipur,Tier 3,Biryani,Chicken Dum Biryani,18,65.3,0,1.11,13.9,20,19.9,20,0.1,0.59,30,16.4,2,2.1,29,1,On Time,6.1,3.6
ORDER_1951,MCH_187,Classic Tandoor House,Pune,Tier 3,Chinese,Hakka Noodles,10,61,0,1.02,3.9,10.2,9.3,10.2,0.9,0.58,22.2,6.55,0.2,1.1,22,0.2,On Time,6.3,3.65
ORDER_1952,MCH_224,Classic Bake Darbar,Mumbai,Tier 3,Biryani,Chicken Dum Biryani,18,56.4,0,0.93,13.6,16.7,18,18,0,0.71,32,14.88,-1.3,-1.3,38,-6,Early,3.1,1.82
ORDER_1953,MCH_229,The Tandoor House,Bhilwara,Tier 2,North Indian,Paneer Butter Masala & Naan,15,64.6,4,1.29,18.5,19.4,23.5,23.5,0,0.67,33.5,20.15,4.4,4.4,31,2.5,On Time,0.9,0.75
ORDER_1954,MCH_077,Spicy Bake Express,Ahmedabad,Tier 1,Beverages,Cold Coffee,4,95,27,3.05,9.4,12.2,16.4,16.4,0,0.53,29.4,12.69,8.2,8.2,21,8.4,Delayed,2.8,0.49
ORDER_1955,MCH_188,Shree Bake Story,Bhilwara,Tier 3,Biryani,Chicken Dum Biryani,18,56.2,0,0.92,15.3,16.6,22.1,22.1,0,0.55,35.1,18.36,-1.4,-1.4,31,4.1,On Time,1.3,1.76
ORDER_1956,MCH_270,Grand Biryani Point,Pune,Tier 3,North Indian,Paneer Butter Masala & Naan,15,60.2,0,1,10.3,15,17,17,0,0.55,27,13.32,0,0,31,-4,Early,4.7,1.68
ORDER_1957,MCH_095,The Dosa Story,Kolkata,Tier 1,South Indian,Idli Vada Set,5,95,22,2.8,13.1,14,19.8,19.8,0,0.55,31.8,16.12,9,9,24,7.8,Delayed,0.9,2.12
ORDER_1958,MCH_132,Desi Bake Story,Kolkata,Tier 2,North Indian,Paneer Butter Masala & Naan,15,69.6,8,1.59,18.1,23.8,21.8,23.8,2,0.62,35.8,20.27,8.8,10.8,35,0.8,On Time,5.7,3.53
ORDER_1959,MCH_039,Spicy Dhaba Lounge,Mumbai,Tier 3,Beverages,Cold Coffee,4,51.8,0,0.84,2,3.4,5.5,5.5,0,0.77,18.5,2.8,-0.6,-0.6,19,-0.5,Early,1.4,0.6
ORDER_1960,MCH_072,Golden Wok Palace,Pune,Tier 3,Fast Food,Peri Peri Pizza,14,52.4,0,0.85,2,11.9,9.3,11.9,2.6,0.34,24.9,8.53,-2.1,0.5,30,-5.1,Early,9.9,3.37
ORDER_1961,MCH_281,Classic Chaat Palace,Chennai,Tier 1,Desserts,Choco Lava Cake,6,78.6,14,2.07,12.1,12.4,19.3,19.3,0,0.52,29.3,15.56,6.4,6.4,18,11.3,Delayed,0.3,3.16
ORDER_1962,MCH_160,Golden Kitchen Junction,Jaipur,Tier 2,South Indian,Idli Vada Set,5,63.7,6,1.37,3.6,6.8,10,10,0,0.57,22,6.35,1.8,1.8,19,3,On Time,3.2,0.45
ORDER_1963,MCH_187,Classic Tandoor House,Pune,Tier 3,Fast Food,Zinger Burger & Fries,10,63.1,0,1.06,6.9,10.6,12.9,12.9,0,0.6,26.9,9.3,0.6,0.6,25,1.9,On Time,3.7,1.3
ORDER_1964,MCH_191,Royal Kitchen Darbar,Hyderabad,Tier 2,Biryani,Hyderabadi Mutton Biryani,20,68.3,5,1.42,23.6,28.4,28.4,28.4,0,0.68,42.4,25.14,8.4,8.4,36,6.4,Delayed,4.8,3.26
ORDER_1965,MCH_120,Bombay Chaat House,Ahmedabad,Tier 3,North Indian,Paneer Butter Masala & Naan,15,53.6,0,0.87,10.3,13,14.4,14.4,0,0.73,28.4,11.41,-2,-2,30,-1.6,Early,2.7,1.59
ORDER_1966,MCH_220,The Tandoor Junction,Jaipur,Tier 2,North Indian,Paneer Butter Masala & Naan,15,68.7,9,1.62,22.1,24.3,28.4,28.4,0,0.58,43.4,24.75,9.3,9.3,32,11.4,Delayed,2.2,0.45
ORDER_1967,MCH_053,Bombay Cafe Point,Hyderabad,Tier 2,Biryani,Chicken Dum Biryani,18,80.2,11,1.95,32.6,35.1,40.2,40.2,0,0.49,50.2,36.48,17.1,17.1,29,21.2,Cancelled,2.5,1.38
ORDER_1968,MCH_222,Urban Chaat Hub,Ahmedabad,Tier 2,Fast Food,Zinger Burger & Fries,10,77.1,11,1.89,17.2,18.9,22.4,22.4,0,0.65,36.4,19.02,8.9,8.9,27,9.4,Delayed,1.7,0.12
ORDER_1969,MCH_131,The Dhaba Lounge,Hyderabad,Tier 3,Chinese,Hakka Noodles,10,64.3,0,1.09,2.1,10.9,6.6,10.9,4.3,0.41,22.9,7.29,0.9,5.2,27,-4.1,Early,8.8,3.61
ORDER_1970,MCH_237,Spicy Grill Corner,Kolkata,Tier 2,North Indian,Dal Makhani Combo,12,79.9,11,1.95,21.8,23.4,26.2,26.2,0,0.71,38.2,23.08,11.4,11.4,30,8.2,Delayed,1.6,0.32
ORDER_1971,MCH_246,Golden Tandoor Palace,Jaipur,Tier 2,South Indian,Masala Dosa,8,73,11,1.81,13.2,14.5,16.3,16.3,0,0.79,26.3,13.85,6.5,6.5,24,2.3,On Time,1.3,0.65
ORDER_1972,MCH_226,The Grill Express,Bhilwara,Tier 3,North Indian,Paneer Butter Masala & Naan,15,62.6,0,1.05,10.8,15.8,16.4,16.4,0,0.63,29.4,12.87,0.8,0.8,26,3.4,On Time,5,2.93
ORDER_1973,MCH_208,Urban Grill Point,Delhi,Tier 3,Desserts,Choco Lava Cake,6,61.7,0,1.03,5.8,6.2,13.7,13.7,0,0.47,25.7,9.99,0.2,0.2,23,2.7,On Time,0.4,3.79
ORDER_1974,MCH_096,Classic Biryani Corner,Bhilwara,Tier 3,Chinese,Hakka Noodles,10,54.1,0,0.88,2,8.8,9.1,9.1,0,0.53,23.1,5.34,-1.2,-1.2,28,-4.9,Early,6.8,3.46
ORDER_1975,MCH_200,Grand Bake Hub,Chennai,Tier 3,North Indian,Dal Makhani Combo,12,55.9,0,0.92,4.7,11,12.2,12.2,0,0.5,23.2,8.45,-1,-1,32,-8.8,Early,6.3,2.55
ORDER_1976,MCH_247,Urban Bake Corner,Bengaluru,Tier 1,South Indian,Masala Dosa,8,92.8,17,2.51,17.6,20.1,23.7,23.7,0,0.59,38.7,20.1,12.1,12.1,24,14.7,Delayed,2.5,0
ORDER_1977,MCH_072,Golden Wok Palace,Pune,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,57.2,0,0.94,14.7,18.8,20.1,20.1,0,0.64,30.1,16.64,-1.2,-1.2,36,-5.9,Early,4.1,2.16
ORDER_1978,MCH_185,Bombay Cafe Lounge,Delhi,Tier 3,Desserts,Choco Lava Cake,6,61.2,0,1.02,2,6.1,10,10,0,0.47,25,6.24,0.1,0.1,24,1,On Time,4.1,0.14
ORDER_1979,MCH_006,Desi Tandoor Corner,Bhilwara,Tier 1,Biryani,Chicken Dum Biryani,18,90.9,21,2.67,42.1,48.1,47.3,48.1,0.8,0.6,59.1,44.5,30.1,30.9,38,21.1,Cancelled,6,3.6
ORDER_1980,MCH_206,Bombay Dhaba House,Hyderabad,Tier 2,Chinese,Hakka Noodles,10,75.6,10,1.81,10.9,18.1,18.5,18.5,0,0.49,29.5,14.78,8.1,8.1,30,-0.5,Early,7.2,3.32
ORDER_1981,MCH_032,Golden Dhaba Point,Delhi,Tier 3,Biryani,Chicken Dum Biryani,18,59.6,0,0.99,16.7,17.8,23.5,23.5,0,0.55,33.5,19.76,-0.2,-0.2,36,-2.5,Early,1.1,1.96
ORDER_1982,MCH_099,Shree Dosa House,Ahmedabad,Tier 2,South Indian,Masala Dosa,8,74.9,8,1.7,4.1,13.6,8.8,13.6,4.8,0.37,28.6,10.08,5.6,10.4,23,5.6,Delayed,9.5,3.52
ORDER_1983,MCH_256,Classic Grill Hub,Delhi,Tier 2,Fast Food,Peri Peri Pizza,14,74.8,8,1.7,16.6,23.8,22.1,23.8,1.7,0.52,37.8,20.06,9.8,11.5,26,11.8,Delayed,7.2,3.74
ORDER_1984,MCH_187,Classic Tandoor House,Pune,Tier 3,North Indian,Paneer Butter Masala & Naan,15,60.4,0,1.01,9.4,15.2,14.3,15.2,0.9,0.61,27.2,11.66,0.2,1.1,35,-7.8,Early,5.8,3.54
ORDER_1985,MCH_076,Bombay Dhaba Junction,Bhilwara,Tier 2,South Indian,Idli Vada Set,5,70.8,9,1.67,2.3,8.4,6,8.4,2.4,0.59,22.4,4.8,3.4,5.8,19,3.4,On Time,6.1,3.6
ORDER_1986,MCH_177,Desi Grill Hub,Bengaluru,Tier 3,North Indian,Dal Makhani Combo,12,58.3,0,0.97,9.7,11.6,14.5,14.5,0,0.68,28.5,11.24,-0.4,-0.4,22,6.5,Delayed,1.9,0.36
ORDER_1987,MCH_287,Classic Tandoor Express,Mumbai,Tier 3,Desserts,Choco Lava Cake,6,55.3,0,0.91,2,5.5,9.4,9.4,0,0.51,21.4,5.63,-0.5,-0.5,25,-3.6,Early,3.5,0.13
ORDER_1988,MCH_255,Grand Dhaba Express,Hyderabad,Tier 2,Fast Food,Zinger Burger & Fries,10,71,8,1.62,14.1,16.2,20.9,20.9,0,0.55,31.9,17.16,6.2,6.2,25,6.9,Delayed,2.1,0.96
ORDER_1989,MCH_190,Spicy Kitchen Express,Kolkata,Tier 3,Beverages,Cold Coffee,4,54.7,0,0.89,2,3.6,6.4,6.4,0,0.71,20.4,3.28,-0.4,-0.4,21,-0.6,Early,1.6,0.32
ORDER_1990,MCH_127,Shree Bake Point,Hyderabad,Tier 2,North Indian,Paneer Butter Masala & Naan,15,72.7,8,1.65,18.5,24.8,23.3,24.8,1.5,0.58,36.8,21.15,9.8,11.3,34,2.8,On Time,6.3,3.65
ORDER_1991,MCH_287,Classic Tandoor Express,Mumbai,Tier 3,South Indian,Idli Vada Set,5,60.9,0,1.02,2.7,5.1,8.8,8.8,0,0.59,19.8,5.2,0.1,0.1,23,-3.2,Early,2.4,0.1
ORDER_1992,MCH_254,Grand Tandoor Darbar,Jaipur,Tier 2,Beverages,Cold Coffee,4,70.5,5,1.46,2.5,5.8,7.6,7.6,0,0.66,19.6,4.23,1.8,1.8,19,0.6,On Time,3.3,1.57
ORDER_1993,MCH_213,Royal Dhaba Corner,Kolkata,Tier 2,Chinese,Hakka Noodles,10,68.3,8,1.57,6.1,15.7,11.6,15.7,4.1,0.36,30.7,12.24,5.7,9.8,20,10.7,Delayed,9.6,3.46
ORDER_1994,MCH_250,Urban Wok Palace,Bengaluru,Tier 3,Desserts,Choco Lava Cake,6,56.5,0,0.93,5.5,5.6,12,12,0,0.57,22,8.3,-0.4,-0.4,17,5,On Time,0.1,2.7
ORDER_1995,MCH_084,Classic Cafe Lounge,Bengaluru,Tier 3,Beverages,Cold Coffee,4,64.6,0,1.09,2,4.4,7.3,7.3,0,0.65,20.3,3.85,0.4,0.4,21,-0.7,Early,2.4,0.55
ORDER_1996,MCH_013,Golden Dosa Express,Jaipur,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,55.9,0,0.92,10.9,18.4,14.9,18.4,3.5,0.5,29.4,14.65,-1.6,1.9,38,-8.6,Early,7.5,3.75
ORDER_1997,MCH_045,The Tandoor Darbar,Bhilwara,Tier 3,North Indian,Paneer Butter Masala & Naan,15,66.2,0,1.12,7.2,16.8,12.8,16.8,4,0.36,28.8,13.34,1.8,5.8,30,-1.2,Early,9.6,3.46
ORDER_1998,MCH_127,Shree Bake Point,Hyderabad,Tier 2,Biryani,Chicken Dum Biryani,18,72.2,10,1.74,25.1,31.3,29.9,31.3,1.4,0.59,44.3,27.64,13.3,14.7,38,6.3,Delayed,6.2,3.66
ORDER_1999,MCH_114,Golden Kitchen Express,Delhi,Tier 3,Fast Food,Peri Peri Pizza,14,57.2,0,0.94,9.1,13.2,13.6,13.6,0,0.7,28.6,10.45,-0.8,-0.8,34,-5.4,Early,4.1,2.75
ORDER_2000,MCH_276,Shree Grill Lounge,Bengaluru,Tier 2,Fast Food,Zinger Burger & Fries,10,76,9,1.77,13.2,17.7,17.8,17.8,0,0.69,32.8,14.63,7.7,7.7,22,10.8,Delayed,4.5,3.07
ORDER_2001,MCH_205,Urban Dhaba Story,Delhi,Tier 3,Biryani,Chicken Dum Biryani,18,61.6,0,1.03,11.9,18.5,17.1,18.5,1.4,0.56,29.5,14.8,0.5,1.9,37,-7.5,Early,6.6,3.7
ORDER_2002,MCH_273,Spicy Dhaba House,Jaipur,Tier 3,South Indian,Idli Vada Set,5,64.9,0,1.1,2.6,5.5,10,10,0,0.51,22,6.23,0.5,0.5,19,3,On Time,2.9,0.73
ORDER_2003,MCH_058,Desi Cafe Hub,Chennai,Tier 2,North Indian,Paneer Butter Masala & Naan,15,57.3,2,1.05,11.8,15.8,18.5,18.5,0,0.55,29.5,14.82,0.8,0.8,31,-1.5,Early,4,0.98
ORDER_2004,MCH_219,Classic Kitchen Darbar,Mumbai,Tier 3,Fast Food,Peri Peri Pizza,14,61.6,0,1.03,6.9,14.4,13.2,14.4,1.2,0.5,25.4,10.65,0.4,1.6,32,-6.6,Early,7.5,3.75
ORDER_2005,MCH_109,Urban Dosa Story,Chennai,Tier 3,Beverages,Cold Coffee,4,59.9,0,1,2,4,7.4,7.4,0,0.64,20.4,3.94,0,0,16,4.4,On Time,2,0.06
ORDER_2006,MCH_279,Desi Biryani Point,Chennai,Tier 3,North Indian,Paneer Butter Masala & Naan,15,56.8,0,0.94,10.9,14.1,13.9,14.1,0.2,0.79,28.1,11.57,-0.9,-0.7,26,2.1,On Time,3.2,2.53
ORDER_2007,MCH_174,Urban Dhaba Junction,Bengaluru,Tier 3,Beverages,Cold Coffee,4,65.6,0,1.11,2,4.4,6.7,6.7,0,0.69,20.7,3.46,0.4,0.4,24,-3.3,Early,2.4,0.94
ORDER_2008,MCH_264,Royal Grill Palace,Delhi,Tier 3,Chinese,Hakka Noodles,10,60.7,0,1.01,7.9,10.1,15,15,0,0.53,30,11.24,0.1,0.1,21,9,Delayed,2.2,1.14
ORDER_2009,MCH_111,Spicy Bake Darbar,Bengaluru,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,59.8,0,1,17.8,20,22.7,22.7,0,0.67,37.7,19.42,0,0,31,6.7,Delayed,2.2,0.58
ORDER_2010,MCH_187,Classic Tandoor House,Pune,Tier 3,South Indian,Masala Dosa,8,61.4,0,1.03,5.6,8.2,11.4,11.4,0,0.61,24.4,7.86,0.2,0.2,24,0.4,On Time,2.6,0.34
ORDER_2011,MCH_269,Classic Dosa Lounge,Bengaluru,Tier 3,North Indian,Paneer Butter Masala & Naan,15,54.8,0,0.9,7.2,13.5,11.2,13.5,2.3,0.58,25.5,9.85,-1.5,0.8,32,-6.5,Early,6.3,3.65
ORDER_2012,MCH_229,The Tandoor House,Bhilwara,Tier 2,South Indian,Idli Vada Set,5,60.8,3,1.17,4.1,5.8,11.7,11.7,0,0.49,24.7,7.98,0.8,0.8,19,5.7,Delayed,1.7,2.18
ORDER_2013,MCH_156,Urban Biryani Junction,Pune,Tier 2,Beverages,Cold Coffee,4,63.5,3,1.22,2,4.9,9.6,9.6,0,0.49,19.6,5.88,0.9,0.9,24,-4.4,Early,2.9,0.98
ORDER_2014,MCH_189,Royal Dhaba Palace,Chennai,Tier 3,Biryani,Chicken Dum Biryani,18,60.9,0,1.02,14.9,18.4,18.6,18.6,0,0.75,29.6,15.82,0.4,0.4,35,-5.4,Early,3.5,2.58
ORDER_2015,MCH_272,Royal Dhaba Hub,Jaipur,Tier 2,Chinese,Hakka Noodles,10,72.8,6,1.56,13.3,15.6,19.9,19.9,0,0.56,30.9,16.2,5.6,5.6,27,3.9,On Time,2.3,0.6
ORDER_2016,MCH_002,The Biryani Hub,Hyderabad,Tier 2,South Indian,Idli Vada Set,5,66.3,6,1.43,4.5,7.2,7.9,7.9,0,0.77,20.9,5.28,2.2,2.2,24,-3.1,Early,2.7,1.92
ORDER_2017,MCH_246,Golden Tandoor Palace,Jaipur,Tier 2,Fast Food,Zinger Burger & Fries,10,70.2,9,1.65,15.2,16.5,21.2,21.2,0,0.6,31.2,17.6,6.5,6.5,26,5.2,Delayed,1.3,1.1
ORDER_2018,MCH_210,Royal Grill Express,Delhi,Tier 2,South Indian,Masala Dosa,8,73.5,8,1.67,10.5,13.4,14.4,14.4,0,0.74,29.4,11.51,5.4,5.4,27,2.4,On Time,2.9,1.89
ORDER_2019,MCH_286,Shree Kitchen Corner,Jaipur,Tier 3,Chinese,Hakka Noodles,10,59.6,0,0.99,5,9.9,8.7,9.9,1.2,0.67,19.9,6.62,-0.1,1.1,24,-4.1,Early,4.9,3.28
ORDER_2020,MCH_013,Golden Dosa Express,Jaipur,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,54.2,0,0.88,12.1,17.6,15.1,17.6,2.5,0.63,28.6,14.14,-2.4,0.1,35,-6.4,Early,5.5,3.46
ORDER_2021,MCH_096,Classic Biryani Corner,Bhilwara,Tier 3,South Indian,Masala Dosa,8,57.2,0,0.94,2,7.5,9.7,9.7,0,0.49,24.7,5.93,-0.5,-0.5,24,0.7,On Time,5.5,1.57
ORDER_2022,MCH_221,The Cafe Point,Bengaluru,Tier 2,Desserts,Choco Lava Cake,6,67,5,1.39,6.6,8.3,13.7,13.7,0,0.53,24.7,9.94,2.3,2.3,18,6.7,Delayed,1.7,1.64
ORDER_2023,MCH_238,Urban Dosa Point,Ahmedabad,Tier 2,Beverages,Cold Coffee,4,64,3,1.23,2,4.9,5.4,5.4,0,0.77,18.4,2.78,0.9,0.9,23,-4.6,Early,2.9,2.12
ORDER_2024,MCH_094,Desi Dosa Corner,Bhilwara,Tier 2,Desserts,Choco Lava Cake,6,66.3,4,1.33,3.3,8,9.3,9.3,0,0.6,22.3,5.7,2,2,20,2.3,On Time,4.7,2.3
ORDER_2025,MCH_269,Classic Dosa Lounge,Bengaluru,Tier 3,South Indian,Idli Vada Set,5,56.1,0,0.92,2,4.6,6.2,6.2,0,0.72,19.2,3.18,-0.4,-0.4,22,-2.8,Early,2.6,1.42
ORDER_2026,MCH_171,The Dhaba Hub,Delhi,Tier 1,Fast Food,Zinger Burger & Fries,10,85.1,17,2.35,14.7,23.5,19,23.5,4.5,0.41,34.5,19.89,13.5,18,29,5.5,Delayed,8.8,3.61
ORDER_2027,MCH_094,Desi Dosa Corner,Bhilwara,Tier 2,North Indian,Dal Makhani Combo,12,74.8,8,1.7,13.5,20.4,20.9,20.9,0,0.51,31.9,17.13,8.4,8.4,31,0.9,On Time,6.9,3.27
ORDER_2028,MCH_149,Golden Biryani Point,Hyderabad,Tier 2,Biryani,Hyderabadi Mutton Biryani,20,60.3,6,1.31,15.9,26.2,19.5,26.2,6.7,0.31,38.2,23.01,6.2,12.9,37,1.2,On Time,10.3,3.19
ORDER_2029,MCH_112,Golden Dhaba Story,Delhi,Tier 3,Desserts,Choco Lava Cake,6,59.2,0,0.98,2.2,5.9,8.2,8.2,0,0.6,18.2,4.6,-0.1,-0.1,18,0.2,On Time,3.7,1.3
ORDER_2030,MCH_055,Spicy Wok Express,Jaipur,Tier 2,Fast Food,Peri Peri Pizza,14,67,8,1.54,20.2,21.6,25.2,25.2,0,0.67,36.2,21.85,7.6,7.6,29,7.2,Delayed,1.4,0.25
ORDER_2031,MCH_116,Spicy Grill Express,Pune,Tier 3,Beverages,Cold Coffee,4,59.9,0,1,2,4,6,6,0,0.73,17,3.08,0,0,24,-7,Early,2,0.92
ORDER_2032,MCH_143,Desi Chaat Palace,Ahmedabad,Tier 3,North Indian,Dal Makhani Combo,12,55.5,0,0.91,3.5,10.9,8.8,10.9,2.1,0.51,25.9,7.13,-1.1,1,28,-2.1,Early,7.4,3.77
ORDER_2033,MCH_201,The Tandoor Corner,Chennai,Tier 2,North Indian,Paneer Butter Masala & Naan,15,63.4,2,1.17,13.1,17.5,20.8,20.8,0,0.49,32.8,17.03,2.5,2.5,31,1.8,On Time,4.4,0.47
ORDER_2034,MCH_180,The Dosa Palace,Chennai,Tier 3,Fast Food,Zinger Burger & Fries,10,64.9,0,1.1,7.6,11,14.5,14.5,0,0.54,24.5,10.77,1,1,30,-5.5,Early,3.4,0.23
ORDER_2035,MCH_202,Royal Biryani Corner,Bengaluru,Tier 3,Biryani,Chicken Dum Biryani,18,57.1,0,0.94,13.6,16.9,17.3,17.3,0,0.75,27.3,14.52,-1.1,-1.1,29,-1.7,Early,3.3,2.38
ORDER_2036,MCH_053,Bombay Cafe Point,Hyderabad,Tier 2,Fast Food,Peri Peri Pizza,14,69.5,8,1.59,20.4,22.3,27.6,27.6,0,0.52,42.6,23.86,8.3,8.3,29,13.6,Delayed,1.9,1.56
ORDER_2037,MCH_180,The Dosa Palace,Chennai,Tier 3,South Indian,Idli Vada Set,5,58.6,0,0.97,2.5,4.8,10.2,10.2,0,0.49,25.2,6.43,-0.2,-0.2,17,8.2,Delayed,2.3,1.63
ORDER_2038,MCH_137,Classic Dosa Story,Ahmedabad,Tier 3,Fast Food,Zinger Burger & Fries,10,61,0,1.02,9.7,10.2,14.1,14.1,0,0.71,29.1,10.98,0.2,0.2,21,8.1,Delayed,0.5,0.78
ORDER_2039,MCH_182,Spicy Dhaba Junction,Pune,Tier 1,South Indian,Masala Dosa,8,79.4,15,2.14,12.3,17.1,17,17.1,0.1,0.68,30.1,13.84,9.1,9.2,22,8.1,Delayed,4.8,3.26
ORDER_2040,MCH_001,Urban Dosa Corner,Kolkata,Tier 3,Chinese,Hakka Noodles,10,58.9,0,0.98,4.7,9.8,8.3,9.8,1.5,0.66,23.8,6.43,-0.2,1.3,24,-0.2,Early,5.1,3.37
ORDER_2041,MCH_044,Grand Tandoor Lounge,Ahmedabad,Tier 3,South Indian,Masala Dosa,8,58,0,0.96,7.3,7.7,12,12,0,0.69,27,8.76,-0.3,-0.3,26,1,On Time,0.4,1.06
ORDER_2042,MCH_227,Classic Chaat Point,Delhi,Tier 3,Desserts,Choco Lava Cake,6,58.6,0,0.97,3.1,5.8,9.5,9.5,0,0.57,19.5,5.85,-0.2,-0.2,17,2.5,On Time,2.7,0.05
ORDER_2043,MCH_098,Classic Dhaba Hub,Kolkata,Tier 2,South Indian,Masala Dosa,8,74.5,9,1.74,8.4,13.9,12.8,13.9,1.1,0.63,25.9,10.44,5.9,7,20,5.9,Delayed,5.5,3.46
ORDER_2044,MCH_208,Urban Grill Point,Delhi,Tier 3,North Indian,Paneer Butter Masala & Naan,15,61.7,0,1.03,15.1,15.4,18.1,18.1,0,0.8,28.1,15.7,0.4,0.4,29,-0.9,Early,0.3,0.3
